Artist,SongTitle,BPM,Key,Genre,Vocal/Instrumental,EnergyLevel,SongStructure,Lyrics/Theme,Instrumentation,CulturalContext,Popularity,Era
JustinBieber,"Yummy",145,BMinor,Pop,Vocal,High,Verse-Chorus,Craving,Synthesizer,Global,High,2020s
BrunoMars,"24KMagic",107,F#Minor,Funk,Vocal,High,Verse-Chorus,Extravagance,Synthesizer,Global,VeryHigh,2010s
OneRepublic,"IfILoseMyself",127,DMajor,PopRock,Vocal,High,Verse-Chorus,Liberation,Guitar,Global,High,2010s
Maroon5,"ThisLove",95,CMajor,PopRock,Vocal,High,Verse-Chorus,Romance,Guitar,Global,High,2000s
AlanWalker,"AllFallsDown",92,D#Minor,Electronic,Vocal,High,Verse-Chorus,Realization,Synthesizer,Global,High,2010s
UditNarayan,"PardesiPardesi",80,GMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Longing,Piano,Indian,High,1990s
JustinBieber,"Lonely",88,DMinor,Pop,Vocal,High,Verse-Chorus,Isolation,Piano,Global,High,2020s
BrunoMars,"Grenade",110,DMajor,Pop,Vocal,High,Verse-Chorus,Sacrifice,Piano,Global,VeryHigh,2010s
OneRepublic,"StopandStare",95,BMajor,PopRock,Vocal,High,Verse-Chorus,Reflection,Guitar,Global,High,2000s
Maroon5,"SheWillBeLoved",100,BMinor,PopRock,Vocal,High,Verse-Chorus,Affection,Guitar,Global,VeryHigh,2000s
AlanWalker,"DifferentWorld",92,C#Minor,Electronic,Vocal,High,Verse-Chorus,Exploration,Synthesizer,Global,High,2010s
UditNarayan,"JaaduTeriNazar",72,DMajor,Bollywood,Vocal,High,Verse-Chorus,Enchantment,Guitar,Indian,High,1990s
JustinBieber,"Company",92,FMajor,Pop,Vocal,High,Verse-Chorus,Togetherness,Synthesizer,Global,High,2010s
BrunoMars,"TheLazySong",89,BbMajor,Pop,Vocal,High,Verse-Chorus,Relaxation,AcousticGuitar,Global,High,2010s
OneRepublic,"MarchinOn",120,GMajor,PopRock,Vocal,High,Verse-Chorus,Determination,Piano,Global,High,2010s
Maroon5,"Sugar",120,EMajor,Pop,Vocal,High,Verse-Chorus,Love,Guitar,Global,VeryHigh,2010s
AlanWalker,"Faded",90,D#Minor,Electronic,Vocal,High,Verse-Chorus,Longing,Synthesizer,Global,VeryHigh,2010s
UditNarayan,"PehlaNasha",80,DMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,1990s
JustinBieber,"LoveYourself",100,EMajor,Pop,Vocal,Moderate,Verse-Chorus,Self-love,Guitar,Global,VeryHigh,2010s
BrunoMars,"JustTheWayYouAre",109,FMajor,Pop,Vocal,High,Verse-Chorus,Affection,Piano,Global,VeryHigh,2010s
OneRepublic,"Apologize",116,C#Minor,PopRock,Vocal,Moderate,Verse-Chorus,Regret,Piano,Global,High,2000s
Maroon5,"MovesLikeJagger",128,BMinor,Pop,Vocal,High,Verse-Chorus,Swagger,Guitar,Global,VeryHigh,2010s
AlanWalker,"Alone",98,F#Major,Electronic,Vocal,High,Verse-Chorus,Solitude,Synthesizer,Global,High,2010s
UditNarayan,"KuchKuchHotaHai",95,AMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,1990s
JustinBieber,"WhatDoYouMean?",125,AbMajor,Pop,Vocal,High,Verse-Chorus,Confusion,Synthesizer,Global,VeryHigh,2010s
BrunoMars,"LockedOutofHeaven",144,DMajor,PopRock,Vocal,High,Verse-Chorus,Passion,Guitar,Global,VeryHigh,2010s
OneRepublic,"Secrets",120,AMajor,PopRock,Vocal,High,Verse-Chorus,Concealment,Piano,Global,High,2010s
Maroon5,"Payphone",110,BbMajor,Pop,Vocal,High,Verse-Chorus,Longing,Guitar,Global,High,2010s
AlanWalker,"Darkside",90,G#Minor,Electronic,Vocal,High,Verse-Chorus,Mystery,Synthesizer,Global,High,2010s
UditNarayan,"ChandChhupaBadalMein",75,GMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Piano,Indian,High,2000s
JustinBieber,"Baby",130,C#Minor,Pop,Vocal,High,Verse-Chorus,Love,Synthesizer,Global,VeryHigh,2010s
BrunoMars,"Treasure",116,CMajor,Funk,Vocal,High,Verse-Chorus,Adoration,Guitar,Global,High,2010s
OneRepublic,"GoodLife",98,EMajor,PopRock,Vocal,High,Verse-Chorus,Positivity,Piano,Global,High,2010s
Maroon5,"GirlsLikeYou",125,CMajor,Pop,Vocal,High,Verse-Chorus,Affection,Guitar,Global,VeryHigh,2010s
AlanWalker,"SingMetoSleep",88,FMajor,Electronic,Vocal,High,Verse-Chorus,Lullaby,Synthesizer,Global,High,2010s
UditNarayan,"TumHiHo",85,AMinor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Piano,Indian,High,2010s
KishoreKumar,"RoopTeraMastana",120,GMajor,Bollywood,Vocal,High,Verse-Chorus,Flirtation,Guitar,Indian,High,1970s
RahatFatehAliKhan,"TumheDillagiBhoolJaaniPadegi",90,CMinor,Qawwali,Vocal,Moderate,Verse-Chorus,Longing,Harmonium,Pakistani,High,2010s
RashidAli,"KaisiHaiYeUdaasi",75,F#Minor,PopRock,Vocal,Moderate,Verse-Chorus,Melancholy,Guitar,Pakistani,Low,2000s
SabrinaCarpenter,"SueMe",125,CMajor,Pop,Vocal,High,Verse-Chorus,Defiance,Synthesizer,Global,Moderate,2010s
MileyCyrus,"WreckingBall",72,DMinor,Pop,Vocal,High,Verse-Chorus,Heartbreak,Piano,Global,VeryHigh,2010s
Shakira,"HipsDon'tLie",100,GMajor,LatinPop,Vocal,High,Verse-Chorus,Seduction,Percussion,Global,VeryHigh,2000s
KishoreKumar,"MereSapnoKiRani",110,EMajor,Bollywood,Vocal,High,Verse-Chorus,Admiration,Guitar,Indian,High,1960s
RahatFatehAliKhan,"AfreenAfreen",90,F#Major,Sufi,Vocal,Moderate,Verse-Chorus,Devotion,Harmonium,Pakistani,High,2000s
RashidAli,"KaisiHaiYeUdaasi(Unplugged)",65,F#Minor,PopRock,Vocal,Low,Verse-Chorus,Reflective,AcousticGuitar,Pakistani,Low,2000s
SabrinaCarpenter,"Why",130,AMajor,Pop,Vocal,High,Verse-Chorus,Questioning,Synthesizer,Global,Moderate,2010s
MileyCyrus,"PartyintheUSA",96,FMajor,Pop,Vocal,High,Verse-Chorus,Celebration,Guitar,Global,High,2000s
Shakira,"Whenever,Wherever",108,BMinor,LatinPop,Vocal,High,Verse-Chorus,Adventure,Percussion,Global,VeryHigh,2000s
KishoreKumar,"ZindagiKeSafarMein",80,F#Major,Bollywood,Vocal,Moderate,Verse-Chorus,Journey,Piano,Indian,Low,1970s
RahatFatehAliKhan,"DilToBachaHai",88,CMinor,Bollywood,Vocal,Moderate,Verse-Chorus,Playfulness,Harmonium,Pakistani,Moderate,2010s
RashidAli,"KyunDooriyan",100,BMinor,PopRock,Vocal,High,Verse-Chorus,Separation,Guitar,Pakistani,Moderate,2010s
SabrinaCarpenter,"Alien",96,GMajor,Pop,Vocal,Moderate,Verse-Chorus,Alienation,Synthesizer,Global,Low,2010s
MileyCyrus,"WeCan'tStop",80,CMajor,Pop,Vocal,High,Verse-Chorus,Rebellion,Synthesizer,Global,High,2010s
Shakira,"LaTortura",92,BMinor,LatinPop,Vocal,High,Verse-Chorus,Heartache,Percussion,Global,High,2000s
KishoreKumar,"PalPalDilKePaas",80,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Affection,Guitar,Indian,High,1970s
RahatFatehAliKhan,"MannKiLagan",80,CMinor,Sufi,Vocal,Moderate,Verse-Chorus,Passion,Harmonium,Pakistani,Moderate,2000s
RashidAli,"KaisiHaiYeUdaasi(Acoustic)",70,F#Minor,PopRock,Vocal,Low,Verse-Chorus,Reflective,AcousticGuitar,Pakistani,Low,2000s
SabrinaCarpenter,"Thumbs",85,EMajor,Pop,Vocal,High,Verse-Chorus,Empowerment,Synthesizer,Global,Low,2010s
MileyCyrus,"Malibu",100,AMajor,Pop,Vocal,High,Verse-Chorus,Love,Guitar,Global,High,2010s
Shakira,"WakaWaka(ThisTimeforAfrica)",125,EMinor,World,Vocal,High,Verse-Chorus,Celebration,Percussion,Global,VeryHigh,2010s
KishoreKumar,"OMereDilKeChain",90,CMajor,Bollywood,Vocal,High,Verse-Chorus,Serenade,Guitar,Indian,High,1970s
RahatFatehAliKhan,"JiyaDhadakDhadak",85,FMajor,Bollywood,Vocal,High,Verse-Chorus,Excitement,Harmonium,Pakistani,High,2000s
RashidAli,"KyunDooriyan(Unplugged)",60,BMinor,PopRock,Vocal,Low,Verse-Chorus,Loneliness,AcousticGuitar,Pakistani,Low,2010s
SabrinaCarpenter,"AlmostLove",105,G#Minor,Pop,Vocal,High,Verse-Chorus,Ambiguity,Synthesizer,Global,Low,2010s
MileyCyrus,"SlideAway",75,CMajor,Pop,Vocal,Moderate,Verse-Chorus,Transition,Guitar,Global,Low,2010s
Shakira,"Loca",98,F#Major,LatinPop,Vocal,High,Verse-Chorus,Ecstasy,Percussion,Global,High,2010s
KishoreKumar,"YehShamMastani",110,CMajor,Bollywood,Vocal,High,Verse-Chorus,EveningRomance,Guitar,Indian,High,1970s
RahatFatehAliKhan,"NitKhairManga",90,EMinor,Sufi,Vocal,Moderate,Verse-Chorus,Gratitude,Harmonium,Pakistani,Moderate,2010s
RashidAli,"KyunDooriyan(Remix)",120,BMinor,PopRock,Vocal,High,Verse-Chorus,Longing,Guitar,Pakistani,High,2010s
SabrinaCarpenter,"EyesWideOpen",100,AMajor,Pop,Vocal,High,Verse-Chorus,Discovery,Synthesizer,Global,Low,2010s
MileyCyrus,"AdoreYou",120,CMajor,Pop,Vocal,High,Verse-Chorus,Adoration,Synthesizer,Global,High,2010s
Shakira,"DiadeEnero",95,AMajor,LatinPop,Vocal,High,Verse-Chorus,Nostalgia,AcousticGuitar,Global,Moderate,2000s
KishoreKumar,"MereMehboobQayamatHogi",100,AMinor,Bollywood,Vocal,High,Verse-Chorus,Prediction,Guitar,Indian,High,1960s
RahatFatehAliKhan,"TereMastMastDoNain",75,GMajor,Bollywood,Vocal,High,Verse-Chorus,Enchantment,Harmonium,Pakistani,High,2010s
RashidAli,"TuMeriZarooratHai",80,EMajor,PopRock,Vocal,Moderate,Verse-Chorus,Dependence,Guitar,Pakistani,Moderate,2000s
SabrinaCarpenter,"Skin",78,DMinor,Pop,Vocal,High,Verse-Chorus,Self-Expression,Synthesizer,Global,High,2020s
MileyCyrus,"Mother'sDaughter",80,AMinor,Pop,Vocal,High,Verse-Chorus,Empowerment,Synthesizer,Global,Moderate,2010s
Shakira,"Don'tBother",100,CMajor,LatinPop,Vocal,High,Verse-Chorus,Jealousy,Guitar,Global,High,2000s
KishoreKumar,"OSaathiRe",85,CMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Companionship,Guitar,Indian,High,1970s
RahatFatehAliKhan,"ZarooriTha",80,F#Minor,Bollywood,Vocal,Moderate,Verse-Chorus,Necessity,Harmonium,Pakistani,High,2010s
RashidAli,"NainaLagay",95,EMajor,PopRock,Vocal,High,Verse-Chorus,Sorrow,Guitar,Pakistani,Moderate,2010s
SabrinaCarpenter,"OnPurpose",98,FMajor,Pop,Vocal,High,Verse-Chorus,Intention,Synthesizer,Global,Moderate,2010s
MileyCyrus,"MidnightSky",110,DMinor,Pop,Vocal,High,Verse-Chorus,Liberation,Synthesizer,Global,High,2020s
Shakira,"Gypsy",100,AMinor,LatinPop,Vocal,High,Verse-Chorus,Wanderlust,Guitar,Global,Moderate,2000s
Rabbi,"BullaKiJaana",120,AMinor,Sufi,Vocal,Moderate,Verse-Chorus,Self-Discovery,Guitar,Indian,Moderate,2000s
JaswinderSingh,"Mitwa",90,GMajor,Bollywood,Vocal,High,Verse-Chorus,Love,IndianInstruments,Indian,High,2000s
Hariharan,"TuHiRe",70,BMinor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,IndianInstruments,Indian,High,1990s
KailashKher,"TeriDeewani",95,AMajor,Sufi,Vocal,High,Verse-Chorus,Devotion,IndianInstruments,Indian,High,2000s
MARINA,"HowToBeAHeartbreaker",118,EMinor,Pop,Vocal,High,Verse-Chorus,Independence,Synthesizer,Global,Moderate,2010s
LeahNobel,"BeginningMiddleEnd",105,CMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Reflection,AcousticGuitar,Global,Low,2020s
KSChitra,"TujhMeinRabDikhtaHai",85,CMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Devotion,IndianInstruments,Indian,High,2000s
Rabbi,"Challa",110,F#Minor,Sufi,Vocal,High,Verse-Chorus,Wanderlust,Guitar,Indian,High,2000s
JaswinderSingh,"AeMereHumsafar",80,DMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,IndianInstruments,Indian,High,2000s
Hariharan,"JhukiJhukiSiNazar",75,GMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Longing,IndianInstruments,Indian,High,1980s
KailashKher,"AllahKeBande",95,EMinor,Sufi,Vocal,High,Verse-Chorus,Spirituality,IndianInstruments,Indian,High,2000s
MARINA,"Superstar",120,AMajor,Pop,Vocal,High,Verse-Chorus,Fame,Synthesizer,Global,Moderate,2010s
LeahNobel,"DoYouFeelThatWay",90,BMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Doubt,AcousticGuitar,Global,Low,2020s
KSChitra,"KehnaHiKya",100,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Contemplation,IndianInstruments,Indian,High,1990s
Rabbi,"AvengiJaNahin",130,CMinor,Sufi,Vocal,High,Verse-Chorus,Determination,Guitar,Indian,Moderate,2000s
JaswinderSingh,"MereHaathMein",95,AMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,IndianInstruments,Indian,High,2000s
Hariharan,"ChandaReChandaRe",80,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,MoonlitNight,IndianInstruments,Indian,High,1990s
KailashKher,"Saiyaan",92,CMajor,Sufi,Vocal,High,Verse-Chorus,Devotion,IndianInstruments,Indian,High,2000s
MARINA,"HandmadeHeaven",85,DMajor,Pop,Vocal,Moderate,Verse-Chorus,Utopia,Synthesizer,Global,Moderate,2010s
LeahNobel,"DoYouStillLoveMe",95,EMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Heartbreak,AcousticGuitar,Global,Low,2020s
KSChitra,"TereBinaZindagiSe",75,AMinor,Bollywood,Vocal,Moderate,Verse-Chorus,Separation,IndianInstruments,Indian,High,1970s
Rabbi,"BullaNachya",140,GMinor,Sufi,Vocal,High,Verse-Chorus,Celebration,Guitar,Indian,Low,2000s
JaswinderSingh,"TeraMujhseHaiPehleKaNaataKoi",85,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Connection,IndianInstruments,Indian,High,2000s
Hariharan,"TuHiMera",95,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,IndianInstruments,Indian,High,2010s
KailashKher,"TaubaTauba",110,DMinor,Sufi,Vocal,High,Verse-Chorus,Repentance,IndianInstruments,Indian,Moderate,2000s
MARINA,"Primadonna",128,CMajor,Pop,Vocal,High,Verse-Chorus,Self-Indulgence,Synthesizer,Global,High,2010s
LeahNobel,"CoffeeSunday",120,GMajor,IndiePop,Vocal,High,Verse-Chorus,LazyWeekend,AcousticGuitar,Global,Low,2020s
KSChitra,"YehHaseenWadiyan",95,DMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Enchantment,IndianInstruments,Indian,High,1990s
Rabbi,"Jugni",118,EMinor,Sufi,Vocal,High,Verse-Chorus,Folklore,Guitar,Indian,High,2000s
JaswinderSingh,"KoiFariyaad",80,AMinor,Bollywood,Vocal,Moderate,Verse-Chorus,Longing,IndianInstruments,Indian,High,2000s
Hariharan,"TumMile",85,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,IndianInstruments,Indian,High,2000s
KailashKher,"TeriYaadMein",90,DMinor,Sufi,Vocal,High,Verse-Chorus,Memory,IndianInstruments,Indian,High,2000s
MARINA,"FearandLoathing",100,FMinor,Pop,Vocal,High,Verse-Chorus,Anxiety,Synthesizer,Global,Moderate,2010s
LeahNobel,"BeginningMiddleEnd",105,CMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Reflection,AcousticGuitar,Global,Low,2020s
KSChitra,"PudhuVellaiMazhai",90,DMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Freshness,IndianInstruments,Indian,High,1990s
Rabbi,"Bullshit",128,F#Minor,Rock,Vocal,High,Verse-Chorus,Rebellion,Guitar,Indian,Low,2000s
JaswinderSingh,"LaagiTumseMannKiLagan",75,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Attraction,IndianInstruments,Indian,High,2000s
Hariharan,"TumAaye",70,CMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Arrival,IndianInstruments,Indian,High,2000s
KailashKher,"YunHiChalaChalRahi",105,AMajor,Sufi,Vocal,High,Verse-Chorus,Journey,IndianInstruments,Indian,High,2000s
MARINA,"OhNo!",140,F#Minor,Pop,Vocal,High,Verse-Chorus,Surprise,Synthesizer,Global,Moderate,2010s
LeahNobel,"Him",98,GMajor,IndiePop,Vocal,High,Verse-Chorus,Admiration,AcousticGuitar,Global,Low,2020s
KSChitra,"PooPolPooPol",120,BMajor,Bollywood,Vocal,High,Verse-Chorus,Playfulness,IndianInstruments,Indian,High,1990s
Rabbi,"Bilqis(JinheNaazHai)",90,CMajor,Rock,Vocal,High,Verse-Chorus,Equality,Guitar,Indian,Low,2000s
JaswinderSingh,"IkOnkar",70,GMajor,Spiritual,Vocal,Moderate,Verse-Chorus,Oneness,IndianInstruments,Indian,High,2000s
Hariharan,"RojaJaneman",95,AMinor,Bollywood,Vocal,Moderate,Verse-Chorus,Affection,IndianInstruments,Indian,High,1990s
KailashKher,"Albeliya",118,EMinor,Sufi,Vocal,High,Verse-Chorus,Exuberance,IndianInstruments,Indian,Moderate,2000s
MARINA,"HandmadeHeaven",85,DMajor,Pop,Vocal,Moderate,Verse-Chorus,Utopia,Synthesizer,Global,Moderate,2010s
LeahNobel,"BeginningMiddleEnd",105,CMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Reflection,AcousticGuitar,Global,Low,2020s
KSChitra,"TereDwarePeAaiBaraat",100,FMajor,Bollywood,Vocal,High,Verse-Chorus,Wedding,IndianInstruments,Indian,High,1980s
Rabbi,"Dilli",125,BMinor,Rock,Vocal,High,Verse-Chorus,UrbanLife,Guitar,Indian,Moderate,2000s
JaswinderSingh,"TumseMilkeDilKaHaiJoHaal",80,AMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,IndianInstruments,Indian,High,2000s
Hariharan,"HumTum",105,GMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Relationship,IndianInstruments,Indian,High,2000s
KailashKher,"Saiyyan",92,CMajor,Sufi,Vocal,High,Verse-Chorus,Devotion,IndianInstruments,Indian,High,2000s
AdnanSami,"TeraChehra",70,AMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Piano,Indian,High,2000s
VishalBhardwaj,"Bismil",80,GMinor,Bollywood,Vocal,High,Verse-Chorus,Intensity,Orchestral,Indian,Moderate,2010s
SunidhiChauhan,"DhoomMachale",140,F#Minor,Bollywood,Vocal,High,Verse-Chorus,Energetic,Synthesizer,Indian,High,2000s
Ozuna,"BailaBailaBaila",98,C#Minor,Reggaeton,Vocal,VeryHigh,Verse-Chorus,Dance,Percussion,Latin,High,2010s
FifthHarmony,"WorkfromHome",105,BMinor,Pop,Vocal,High,Verse-Chorus,Independence,Synthesizer,Global,High,2010s
LittleMix,"BlackMagic",112,GMajor,Pop,Vocal,High,Verse-Chorus,Enchantment,Synthesizer,Global,High,2010s
AdnanSami,"KabhiToNazarMilao",80,FMajor,Pop,Vocal,Moderate,Verse-Chorus,Longing,Piano,Indian,High,2000s
VishalBhardwaj,"NamakIshqKa",85,EMinor,Bollywood,Vocal,High,Verse-Chorus,Sensuality,Percussion,Indian,High,2000s
SunidhiChauhan,"Beedi",120,GMinor,Bollywood,Vocal,VeryHigh,Verse-Chorus,Seduction,IndianInstruments,Indian,High,2000s
Ozuna,"Criminal",94,D#Minor,Reggaeton,Vocal,High,Verse-Chorus,Passion,Percussion,Latin,High,2010s
FifthHarmony,"WorthIt",100,CMinor,Pop,Vocal,High,Verse-Chorus,Confidence,Synthesizer,Global,High,2010s
LittleMix,"ShoutOuttoMyEx",120,F#Major,Pop,Vocal,High,Verse-Chorus,Liberation,Synthesizer,Global,High,2010s
AdnanSami,"BheegiBheegiRaatonMein",90,GMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Piano,Indian,High,1990s
VishalBhardwaj,"Omkara",98,AMinor,Bollywood,Vocal,High,Verse-Chorus,Drama,Orchestral,Indian,Moderate,2000s
SunidhiChauhan,"SheilaKiJawani",130,EMinor,Bollywood,Vocal,High,Verse-Chorus,Seduction,Synthesizer,Indian,High,2010s
Ozuna,"Tusa",98,AMinor,Reggaeton,Vocal,High,Verse-Chorus,Heartbreak,Percussion,Latin,High,2020s
FifthHarmony,"AllinMyHead(Flex)",105,DMajor,Pop,Vocal,High,Verse-Chorus,Flirtation,Synthesizer,Global,High,2010s
LittleMix,"Hair",88,FMajor,Pop,Vocal,High,Verse-Chorus,Empowerment,Synthesizer,Global,High,2010s
AdnanSami,"TeriYaad",70,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Longing,Piano,Indian,High,2000s
VishalBhardwaj,"DilToBachchaHaiJi",85,CMajor,Bollywood,Vocal,High,Verse-Chorus,Light-hearted,Acoustic,Indian,High,2010s
SunidhiChauhan,"AinvayiAinvayi",130,DMajor,Bollywood,Vocal,High,Verse-Chorus,Celebration,IndianInstruments,Indian,High,2010s
Ozuna,"VacíaSinMí",94,F#Minor,Reggaeton,Vocal,High,Verse-Chorus,Heartbreak,Percussion,Latin,High,2010s
FifthHarmony,"Sledgehammer",100,AMajor,Pop,Vocal,High,Verse-Chorus,Infatuation,Synthesizer,Global,High,2010s
RochakKohli,"TeraYaarHoonMain",80,CMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Friendship,Acoustic,Indian,High,2010s
Mithoon,"TumHiHo",68,CMinor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Piano,Indian,VeryHigh,2010s
PinkSweat$,"AtMyWorst",82,FMajor,R&B,Vocal,Moderate,Verse-Chorus,Devotion,Acoustic,Global,High,2020s
ShankarEhsaanLoy,"Mitwa",110,AMajor,Bollywood,Vocal,High,Verse-Chorus,Love,Acoustic,Indian,High,2000s
Jam8,"Raabta",95,C#Minor,Bollywood,Vocal,High,Verse-Chorus,Romance,Acoustic,Indian,High,2010s
AtifAslam,"JeeneLagaHoon",110,GMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Acoustic,Indian,High,2010s
Vilen,"EkRaat",75,AMinor,IndiePop,Vocal,Moderate,Verse-Chorus,Regret,Acoustic,Global,Moderate,2010s
LuckyAli,"OSanam",80,DMajor,Pop,Vocal,Moderate,Verse-Chorus,Nostalgia,Acoustic,Indian,High,1990s
FalakShabir,"TeraSaathHo",90,BMajor,Pop,Vocal,Moderate,Verse-Chorus,Companionship,Acoustic,Pakistani,High,2010s
BebeRexha,"MeanttoBe",80,FMajor,Pop,Vocal,High,Verse-Chorus,Destiny,Acoustic,Global,High,2010s
CalvinHarris,"Summer",128,GMajor,EDM,Vocal,VeryHigh,Verse-Chorus,Celebration,Synth,Global,High,2010s
RochakKohli,"TeraBanJaunga",85,CMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Acoustic,Indian,High,2010s
Mithoon,"TumHiHo(Unplugged)",68,CMinor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Piano,Indian,VeryHigh,2010s
PinkSweat$,"17",105,AMajor,R&B,Vocal,Moderate,Verse-Chorus,Youthfulness,Acoustic,Global,Moderate,2010s
ShankarEhsaanLoy,"DilChahtaHai",110,AMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Friendship,Acoustic,Indian,High,2000s
Jam8,"Zaalima",100,DMinor,Bollywood,Vocal,High,Verse-Chorus,Love,Acoustic,Indian,High,2010s
AtifAslam,"TeraHoneLagaHoon",110,GMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Acoustic,Indian,High,2000s
Vilen,"Savan",70,D#Major,IndiePop,Vocal,Moderate,Verse-Chorus,Monsoon,Acoustic,Global,Low,2010s
LuckyAli,"KitniHaseenZindagi",90,F#Major,Pop,Vocal,Moderate,Verse-Chorus,Beauty,Acoustic,Indian,High,2000s
FalakShabir,"Judah",85,BMajor,Pop,Vocal,Moderate,Verse-Chorus,Separation,Acoustic,Pakistani,High,2010s
BebeRexha,"I'maMess",98,FMajor,Pop,Vocal,High,Verse-Chorus,Self-Reflection,Synth,Global,High,2010s
CalvinHarris,"FeelSoClose",128,FMajor,EDM,Vocal,VeryHigh,Verse-Chorus,Euphoria,Synth,Global,High,2010s
RochakKohli,"TeraGhata",80,CMajor,Pop,Vocal,Moderate,Verse-Chorus,Heartbreak,Acoustic,Indian,High,2010s
Mithoon,"WohLamhe",80,EMinor,Bollywood,Vocal,Moderate,Verse-Chorus,Nostalgia,Acoustic,Indian,High,2000s
PinkSweat$,"Honesty",80,DMajor,R&B,Vocal,Moderate,Verse-Chorus,Sincerity,Acoustic,Global,Moderate,2010s
ShankarEhsaanLoy,"KalHoNaaHo",85,EMinor,Bollywood,Vocal,Moderate,Verse-Chorus,Optimism,Acoustic,Indian,High,2000s
Jam8,"MainTeraBoyfriend",100,GMajor,Bollywood,Vocal,High,Verse-Chorus,Playfulness,Acoustic,Indian,High,2010s
AtifAslam,"DilDiyanGallan",75,GMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Acoustic,Indian,High,2010s
Vilen,"Chidiya",80,DMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Freedom,Acoustic,Global,Moderate,2010s
LuckyAli,"OhSanam",70,AMajor,Pop,Vocal,Moderate,Verse-Chorus,Yearning,Acoustic,Indian,High,1990s
FalakShabir,"Ijazat",80,GMajor,Pop,Vocal,Moderate,Verse-Chorus,Permission,Acoustic,Pakistani,High,2010s
BebeRexha,"Not20Anymore",98,FMajor,Pop,Vocal,High,Verse-Chorus,Self-Acceptance,Synth,Global,High,2020s
CalvinHarris,"OneKiss",124,CMinor,EDM,Vocal,VeryHigh,Verse-Chorus,Romance,Synth,Global,High,2010s
RochakKohli,"YehDil",90,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Affection,Acoustic,Indian,High,2010s
Mithoon,"PhirBhiTumkoChaahunga",70,CMinor,Bollywood,Vocal,Moderate,Verse-Chorus,Devotion,Piano,Indian,High,2010s
PinkSweat$,"Heaven",95,EMajor,R&B,Vocal,Moderate,Verse-Chorus,Euphoria,Acoustic,Global,High,2010s
ShankarEhsaanLoy,"Mitwaa",110,AMajor,Bollywood,Vocal,High,Verse-Chorus,Love,Acoustic,Indian,High,2000s
Jam8,"Samjhawan",85,FMajor,Bollywood,Vocal,High,Verse-Chorus,Longing,Acoustic,Indian,High,2010s
AtifAslam,"TeraBanJaunga",85,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Acoustic,Indian,High,2010s
Vilen,"Raat",70,CMinor,IndiePop,Vocal,Moderate,Verse-Chorus,Night,Acoustic,Global,Low,2010s
LuckyAli,"KaisiTanhai",80,GMajor,Pop,Vocal,Moderate,Verse-Chorus,Solitude,Acoustic,Indian,High,2000s
FalakShabir,"TeraNaam",80,FMajor,Pop,Vocal,Moderate,Verse-Chorus,Name,Acoustic,Pakistani,High,2010s
BebeRexha,"DieforaMan",90,BMajor,Pop,Vocal,High,Verse-Chorus,Passion,Synth,Global,High,2020s
